tripduration,day,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2675,1/29/16,1/29/16 20:44,1/29/16 21:28,450,W 49 St & 8 Ave,40.76227205,-73.98788205,342,Columbia St & Rivington St,40.71739973,-73.98016555,23922,Subscriber,1983,1
433,1/29/16,1/29/16 20:45,1/29/16 20:52,375,Mercer St & Bleecker St,40.72679454,-73.99695094,317,E 6 St & Avenue B,40.72453734,-73.98185424,18902,Subscriber,1969,1
111,1/29/16,1/29/16 21:09,1/29/16 21:11,262,Washington Park,40.6917823,-73.9737299,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,22430,Subscriber,1959,1
372,1/29/16,1/29/16 21:19,1/29/16 21:25,463,9 Ave & W 16 St,40.74206539,-74.00443172,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,18100,Subscriber,1987,2
850,1/29/16,1/29/16 21:37,1/29/16 21:51,442,W 27 St & 7 Ave,40.746647,-73.993915,428,E 3 St & 1 Ave,40.72467721,-73.98783413,14781,Subscriber,1982,1
539,1/29/16,1/29/16 22:05,1/29/16 22:14,2022,E 60 St & York Ave,40.759107,-73.959223,3150,E 85 St & York Ave,40.77536905,-73.94803392,18731,Subscriber,1988,1
358,1/29/16,1/29/16 22:09,1/29/16 22:15,478,11 Ave & W 41 St,40.76030096,-73.99884222,523,W 38 St & 8 Ave,40.75466591,-73.99138152,23344,Subscriber,1979,1
1454,1/29/16,1/29/16 22:13,1/29/16 22:37,521,8 Ave & W 31 St,40.75096735,-73.99444208,116,W 17 St & 8 Ave,40.74177603,-74.00149746,23150,Subscriber,1990,1
233,1/29/16,1/29/16 22:15,1/29/16 22:19,450,W 49 St & 8 Ave,40.76227205,-73.98788205,515,W 43 St & 10 Ave,40.76009437,-73.99461843,20527,Subscriber,1959,1
1446,1/29/16,1/29/16 22:21,1/29/16 22:46,363,West Thames St,40.70834698,-74.01713445,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,23952,Subscriber,1986,1
530,1/29/16,1/29/16 22:24,1/29/16 22:33,545,E 23 St & 1 Ave,40.736502,-73.97809472,285,Broadway & E 14 St,40.73454567,-73.99074142,23774,Subscriber,1983,1
174,1/29/16,1/29/16 22:29,1/29/16 22:32,533,Broadway & W 39 St,40.75299641,-73.98721619,498,Broadway & W 32 St,40.74854862,-73.98808416,17637,Subscriber,1961,1
566,1/29/16,1/29/16 22:35,1/29/16 22:44,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3140,1 Ave & E 78 St,40.77140426,-73.9535166,18927,Subscriber,1991,1
897,1/29/16,1/29/16 23:04,1/29/16 23:19,498,Broadway & W 32 St,40.74854862,-73.98808416,508,W 46 St & 11 Ave,40.76341379,-73.99667444,17637,Subscriber,1974,2
396,1/29/16,1/29/16 23:12,1/29/16 23:18,251,Mott St & Prince St,40.72317958,-73.99480012,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,18419,Subscriber,1971,1
427,1/29/16,1/29/16 23:16,1/29/16 23:23,455,1 Ave & E 44 St,40.75001986,-73.96905301,2022,E 60 St & York Ave,40.759107,-73.959223,22294,Subscriber,1989,1
357,1/29/16,1/29/16 23:41,1/29/16 23:47,3111,Norman Ave & Leonard St,40.7258483,-73.95064893,3084,Devoe St & Leonard St,40.71348658,-73.94792458,16054,Subscriber,1989,1
232,1/29/16,1/29/16 23:56,1/30/16 0:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,174,E 25 St & 1 Ave,40.7381765,-73.97738662,17720,Subscriber,1967,1
875,1/30/16,1/30/16 0:02,1/30/16 0:16,3140,1 Ave & E 78 St,40.77140426,-73.9535166,520,W 52 St & 5 Ave,40.75992262,-73.97648516,21011,Subscriber,1972,1
654,1/30/16,1/30/16 0:24,1/30/16 0:35,326,E 11 St & 1 Ave,40.72953837,-73.98426726,127,Barrow St & Hudson St,40.73172428,-74.00674436,23847,Subscriber,1981,1
874,1/30/16,1/30/16 0:48,1/30/16 1:03,3224,W 13 St & Hudson St,40.73997354,-74.00513873,495,W 47 St & 10 Ave,40.76269882,-73.99301222,23914,Subscriber,1990,2
614,1/30/16,1/30/16 0:50,1/30/16 1:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,265,Stanton St & Chrystie St,40.72229346,-73.99147535,23860,Subscriber,1981,1
670,1/30/16,1/30/16 0:57,1/30/16 1:08,237,E 11 St & 2 Ave,40.73047309,-73.98672378,361,Allen St & Hester St,40.71605866,-73.99190759,22230,Subscriber,1985,1
565,1/30/16,1/30/16 2:47,1/30/16 2:57,3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,3077,Stagg St & Union Ave,40.70877084,-73.95095259,20622,Subscriber,1987,1
989,1/30/16,1/30/16 4:09,1/30/16 4:25,3231,E 67 St & Park Ave,40.7678008,-73.96592081,461,E 20 St & 2 Ave,40.73587678,-73.98205027,20940,Subscriber,1971,1
1059,1/30/16,1/30/16 5:02,1/30/16 5:19,363,West Thames St,40.70834698,-74.01713445,340,Madison St & Clinton St,40.71269042,-73.98776323,18035,Subscriber,1984,1
673,1/30/16,1/30/16 5:04,1/30/16 5:15,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,492,W 33 St & 7 Ave,40.75019995,-73.99093085,24228,Subscriber,1981,1
738,1/30/16,1/30/16 5:14,1/30/16 5:27,342,Columbia St & Rivington St,40.71739973,-73.98016555,2004,6 Ave & Broome St,40.724399,-74.004704,20748,Subscriber,1958,2
1409,1/30/16,1/30/16 6:56,1/30/16 7:20,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,295,Pike St & E Broadway,40.71406667,-73.99293911,20030,Subscriber,1954,1
465,1/30/16,1/30/16 7:01,1/30/16 7:08,340,Madison St & Clinton St,40.71269042,-73.98776323,268,Howard St & Centre St,40.71910537,-73.99973337,22444,Subscriber,1979,1
757,1/30/16,1/30/16 7:39,1/30/16 7:51,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,21619,Subscriber,1981,1
394,1/30/16,1/30/16 7:48,1/30/16 7:54,447,8 Ave & W 52 St,40.76370739,-73.9851615,477,W 41 St & 8 Ave,40.75640548,-73.9900262,21992,Subscriber,1983,1
622,1/30/16,1/30/16 8:17,1/30/16 8:28,458,11 Ave & W 27 St,40.751396,-74.005226,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19109,Subscriber,1984,1
1730,1/30/16,1/30/16 8:23,1/30/16 8:52,212,W 16 St & The High Line,40.74334935,-74.00681753,406,Hicks St & Montague St,40.69512845,-73.99595065,23260,Subscriber,1962,1
1250,1/30/16,1/30/16 8:26,1/30/16 8:47,3077,Stagg St & Union Ave,40.70877084,-73.95095259,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,23323,Subscriber,1982,1
1227,1/30/16,1/30/16 8:29,1/30/16 8:50,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,147,Greenwich St & Warren St,40.71542197,-74.01121978,14881,Subscriber,1966,1
643,1/30/16,1/30/16 8:32,1/30/16 8:42,342,Columbia St & Rivington St,40.71739973,-73.98016555,250,Lafayette St & Jersey St,40.72456089,-73.99565293,22604,Subscriber,1989,1
462,1/30/16,1/30/16 8:38,1/30/16 8:46,127,Barrow St & Hudson St,40.73172428,-74.00674436,212,W 16 St & The High Line,40.74334935,-74.00681753,23803,Subscriber,1975,1
321,1/30/16,1/30/16 8:39,1/30/16 8:44,509,9 Ave & W 22 St,40.7454973,-74.00197139,435,W 21 St & 6 Ave,40.74173969,-73.99415556,21995,Subscriber,1960,1
723,1/30/16,1/30/16 8:42,1/30/16 8:54,293,Lafayette St & E 8 St,40.73028666,-73.9907647,442,W 27 St & 7 Ave,40.746647,-73.993915,23801,Subscriber,1967,2
888,1/30/16,1/30/16 8:50,1/30/16 9:05,3159,W 67 St & Broadway,40.77492513,-73.98266566,446,W 24 St & 7 Ave,40.74487634,-73.99529885,21108,Subscriber,1975,2
736,1/30/16,1/30/16 9:00,1/30/16 9:12,127,Barrow St & Hudson St,40.73172428,-74.00674436,302,Avenue D & E 3 St,40.72082834,-73.97793172,19451,Subscriber,1988,1
443,1/30/16,1/30/16 9:00,1/30/16 9:08,2009,Catherine St & Monroe St,40.71117444,-73.99682619,417,Barclay St & Church St,40.71291224,-74.01020234,24170,Subscriber,1963,1
167,1/30/16,1/30/16 9:01,1/30/16 9:04,490,8 Ave & W 33 St,40.751551,-73.993934,448,W 37 St & 10 Ave,40.75660359,-73.9979009,18745,Subscriber,1980,1
511,1/30/16,1/30/16 9:15,1/30/16 9:24,489,10 Ave & W 28 St,40.75066386,-74.00176802,435,W 21 St & 6 Ave,40.74173969,-73.99415556,23814,Subscriber,1985,2
302,1/30/16,1/30/16 9:17,1/30/16 9:22,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3162,W 78 St & Broadway,40.78339981,-73.98093133,17156,Subscriber,1956,2
467,1/30/16,1/30/16 9:23,1/30/16 9:31,2003,1 Ave & E 18 St,40.73381219,-73.98054421,382,University Pl & E 14 St,40.73492695,-73.99200509,22666,Subscriber,1996,2
1160,1/30/16,1/30/16 9:32,1/30/16 9:51,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,480,W 53 St & 10 Ave,40.76669671,-73.99061728,21225,Subscriber,1975,1
355,1/30/16,1/30/16 9:39,1/30/16 9:45,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,382,University Pl & E 14 St,40.73492695,-73.99200509,22060,Subscriber,1968,1
941,1/30/16,1/30/16 9:41,1/30/16 9:56,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,486,Broadway & W 29 St,40.7462009,-73.98855723,20017,Subscriber,1960,2
305,1/30/16,1/30/16 9:43,1/30/16 9:48,433,E 13 St & Avenue A,40.72955361,-73.98057249,297,E 15 St & 3 Ave,40.734232,-73.986923,18293,Subscriber,1984,1
307,1/30/16,1/30/16 9:44,1/30/16 9:49,223,W 13 St & 7 Ave,40.73781509,-73.99994661,435,W 21 St & 6 Ave,40.74173969,-73.99415556,24298,Subscriber,1963,2
551,1/30/16,1/30/16 9:49,1/30/16 9:58,302,Avenue D & E 3 St,40.72082834,-73.97793172,297,E 15 St & 3 Ave,40.734232,-73.986923,22269,Subscriber,1967,1
207,1/30/16,1/30/16 9:54,1/30/16 9:57,401,Allen St & Rivington St,40.72019576,-73.98997825,301,E 2 St & Avenue B,40.72217444,-73.98368779,16959,Subscriber,1990,2
297,1/30/16,1/30/16 10:11,1/30/16 10:16,432,E 7 St & Avenue A,40.72621788,-73.98379855,229,Great Jones St,40.72743423,-73.99379025,19005,Subscriber,1983,2
641,1/30/16,1/30/16 10:15,1/30/16 10:26,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3136,5 Ave & E 63 St,40.76650452,-73.97147595,18300,Subscriber,1990,1
687,1/30/16,1/30/16 10:24,1/30/16 10:35,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,23116,Subscriber,1979,1
1556,1/30/16,1/30/16 10:33,1/30/16 10:59,513,W 56 St & 10 Ave,40.768254,-73.988639,382,University Pl & E 14 St,40.73492695,-73.99200509,23704,Subscriber,1967,1
701,1/30/16,1/30/16 10:38,1/30/16 10:49,477,W 41 St & 8 Ave,40.75640548,-73.9900262,280,E 10 St & 5 Ave,40.73331967,-73.99510132,24012,Subscriber,1979,1
377,1/30/16,1/30/16 10:42,1/30/16 10:49,249,Harrison St & Hudson St,40.71870987,-74.0090009,348,W Broadway & Spring St,40.72490985,-74.00154702,17597,Subscriber,1987,1
174,1/30/16,1/30/16 10:45,1/30/16 10:48,389,Broadway & Berry St,40.71044554,-73.96525063,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,23401,Subscriber,1975,1
666,1/30/16,1/30/16 10:46,1/30/16 10:57,439,E 4 St & 2 Ave,40.7262807,-73.98978041,503,E 20 St & Park Ave,40.73827428,-73.98751968,16117,Subscriber,1968,1
267,1/30/16,1/30/16 10:47,1/30/16 10:51,468,Broadway & W 55 St,40.7652654,-73.98192338,450,W 49 St & 8 Ave,40.76227205,-73.98788205,20936,Subscriber,1987,1
1929,1/30/16,1/30/16 10:53,1/30/16 11:25,304,Broadway & Battery Pl,40.70463334,-74.01361706,340,Madison St & Clinton St,40.71269042,-73.98776323,18623,Customer,,0
349,1/30/16,1/30/16 10:53,1/30/16 10:59,448,W 37 St & 10 Ave,40.75660359,-73.9979009,449,W 52 St & 9 Ave,40.76461837,-73.98789473,24283,Subscriber,1976,1
598,1/30/16,1/30/16 10:54,1/30/16 11:04,526,E 33 St & 5 Ave,40.74765947,-73.98490707,479,9 Ave & W 45 St,40.76019252,-73.9912551,23047,Subscriber,1984,1
196,1/30/16,1/30/16 10:54,1/30/16 10:58,335,Washington Pl & Broadway,40.72903917,-73.99404649,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17555,Subscriber,1955,1
1987,1/30/16,1/30/16 10:55,1/30/16 11:29,426,West St & Chambers St,40.71754834,-74.01322069,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,23200,Subscriber,1984,1
749,1/30/16,1/30/16 10:56,1/30/16 11:08,342,Columbia St & Rivington St,40.71739973,-73.98016555,531,Forsyth St & Broome St,40.71893904,-73.99266288,14863,Subscriber,1964,1
1029,1/30/16,1/30/16 11:01,1/30/16 11:18,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,17826,Subscriber,1985,2
922,1/30/16,1/30/16 11:02,1/30/16 11:17,405,Washington St & Gansevoort St,40.739323,-74.008119,309,Murray St & West St,40.7149787,-74.013012,15157,Subscriber,1990,2
297,1/30/16,1/30/16 11:13,1/30/16 11:18,470,W 20 St & 8 Ave,40.74345335,-74.00004031,491,E 24 St & Park Ave S,40.74096374,-73.98602213,21256,Subscriber,1977,1
2108,1/30/16,1/30/16 11:14,1/30/16 11:49,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,17761,Subscriber,1957,1
344,1/30/16,1/30/16 11:22,1/30/16 11:28,401,Allen St & Rivington St,40.72019576,-73.98997825,229,Great Jones St,40.72743423,-73.99379025,22565,Subscriber,1994,1
200,1/30/16,1/30/16 11:26,1/30/16 11:30,308,St James Pl & Oliver St,40.71307916,-73.99851193,386,Centre St & Worth St,40.71494807,-74.00234482,21160,Subscriber,1975,0
324,1/30/16,1/30/16 11:29,1/30/16 11:34,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,375,Mercer St & Bleecker St,40.72679454,-73.99695094,23696,Subscriber,1963,1
1443,1/30/16,1/30/16 11:32,1/30/16 11:56,317,E 6 St & Avenue B,40.72453734,-73.98185424,498,Broadway & W 32 St,40.74854862,-73.98808416,23181,Subscriber,1983,2
1363,1/30/16,1/30/16 11:38,1/30/16 12:01,153,E 40 St & 5 Ave,40.75206231,-73.9816324,3139,E 72 St & Park Ave,40.77118288,-73.96409422,18932,Subscriber,1959,1
1344,1/30/16,1/30/16 11:41,1/30/16 12:03,377,6 Ave & Canal St,40.72243797,-74.00566443,2008,Little West St & 1 Pl,40.70569254,-74.01677685,16957,Customer,,0
242,1/30/16,1/30/16 11:42,1/30/16 11:46,254,W 11 St & 6 Ave,40.73532427,-73.99800419,382,University Pl & E 14 St,40.73492695,-73.99200509,24130,Subscriber,1982,2
495,1/30/16,1/30/16 11:43,1/30/16 11:51,251,Mott St & Prince St,40.72317958,-73.99480012,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,23685,Subscriber,1985,2
1717,1/30/16,1/30/16 11:54,1/30/16 12:23,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,520,W 52 St & 5 Ave,40.75992262,-73.97648516,14768,Subscriber,1982,2
439,1/30/16,1/30/16 12:00,1/30/16 12:08,265,Stanton St & Chrystie St,40.72229346,-73.99147535,307,Canal St & Rutgers St,40.71427487,-73.98990025,23489,Subscriber,1980,2
1559,1/30/16,1/30/16 12:00,1/30/16 12:26,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,3081,Graham Ave & Grand St,40.711863,-73.944024,20796,Customer,,0
204,1/30/16,1/30/16 12:01,1/30/16 12:04,504,1 Ave & E 15 St,40.73221853,-73.98165557,297,E 15 St & 3 Ave,40.734232,-73.986923,22086,Subscriber,1955,1
392,1/30/16,1/30/16 12:08,1/30/16 12:15,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,15357,Subscriber,1975,1
891,1/30/16,1/30/16 12:10,1/30/16 12:24,3168,Central Park West & W 85 St,40.78472675,-73.96961715,379,W 31 St & 7 Ave,40.749156,-73.9916,23664,Subscriber,1991,1
272,1/30/16,1/30/16 12:15,1/30/16 12:20,3088,Union Ave & Jackson St,40.7160751,-73.952029,3077,Stagg St & Union Ave,40.70877084,-73.95095259,18816,Subscriber,1984,2
390,1/30/16,1/30/16 12:23,1/30/16 12:29,461,E 20 St & 2 Ave,40.73587678,-73.98205027,382,University Pl & E 14 St,40.73492695,-73.99200509,22811,Subscriber,1992,1
783,1/30/16,1/30/16 12:27,1/30/16 12:40,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3143,5 Ave & E 78 St,40.77682863,-73.96388769,23789,Subscriber,1949,1
1595,1/30/16,1/30/16 12:28,1/30/16 12:55,2003,1 Ave & E 18 St,40.73381219,-73.98054421,3104,Kent Ave & N 7 St,40.72057658,-73.96150225,22214,Subscriber,1987,1
982,1/30/16,1/30/16 12:29,1/30/16 12:45,509,9 Ave & W 22 St,40.7454973,-74.00197139,237,E 11 St & 2 Ave,40.73047309,-73.98672378,19550,Subscriber,1961,1
697,1/30/16,1/30/16 12:31,1/30/16 12:43,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,3081,Graham Ave & Grand St,40.711863,-73.944024,16107,Subscriber,1986,1
335,1/30/16,1/30/16 12:32,1/30/16 12:38,511,E 14 St & Avenue B,40.72938685,-73.97772429,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,21076,Subscriber,1986,1
756,1/30/16,1/30/16 12:36,1/30/16 12:48,3143,5 Ave & E 78 St,40.77682863,-73.96388769,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,18331,Subscriber,1988,1
457,1/30/16,1/30/16 12:45,1/30/16 12:53,509,9 Ave & W 22 St,40.7454973,-74.00197139,238,Bank St & Washington St,40.7361967,-74.00859207,23235,Subscriber,1979,1
533,1/30/16,1/30/16 12:51,1/30/16 13:00,3104,Kent Ave & N 7 St,40.72057658,-73.96150225,3112,Milton St & Franklin St,40.72906,-73.95779,23616,Customer,,0
253,1/30/16,1/30/16 12:51,1/30/16 12:55,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,17965,Subscriber,1977,2
467,1/30/16,1/30/16 12:54,1/30/16 13:02,446,W 24 St & 7 Ave,40.74487634,-73.99529885,507,E 25 St & 2 Ave,40.73912601,-73.97973776,22013,Subscriber,1977,2
399,1/30/16,1/30/16 12:55,1/30/16 13:02,316,Fulton St & William St,40.70955958,-74.00653609,257,Lispenard St & Broadway,40.71939226,-74.00247214,14764,Subscriber,1957,1
312,1/30/16,1/30/16 12:58,1/30/16 13:03,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,15933,Subscriber,1979,1
292,1/30/16,1/30/16 13:00,1/30/16 13:05,456,E 53 St & Madison Ave,40.7597108,-73.97402311,457,Broadway & W 58 St,40.76695317,-73.98169333,22783,Subscriber,1974,1
333,1/30/16,1/30/16 13:01,1/30/16 13:06,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,250,Lafayette St & Jersey St,40.72456089,-73.99565293,23970,Subscriber,1983,1
422,1/30/16,1/30/16 13:02,1/30/16 13:09,173,Broadway & W 49 St,40.76068327,-73.98452729,267,Broadway & W 36 St,40.75097711,-73.98765428,15181,Subscriber,1978,1
435,1/30/16,1/30/16 13:10,1/30/16 13:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,439,E 4 St & 2 Ave,40.7262807,-73.98978041,22628,Subscriber,1975,1
375,1/30/16,1/30/16 13:13,1/30/16 13:19,223,W 13 St & 7 Ave,40.73781509,-73.99994661,494,W 26 St & 8 Ave,40.74734825,-73.99723551,18682,Subscriber,1985,1
428,1/30/16,1/30/16 13:16,1/30/16 13:24,401,Allen St & Rivington St,40.72019576,-73.98997825,2003,1 Ave & E 18 St,40.73381219,-73.98054421,15119,Subscriber,1967,1
991,1/30/16,1/30/16 13:17,1/30/16 13:33,474,5 Ave & E 29 St,40.7451677,-73.98683077,263,Elizabeth St & Hester St,40.71729,-73.996375,20915,Subscriber,1986,1
2256,1/30/16,1/30/16 13:18,1/30/16 13:56,446,W 24 St & 7 Ave,40.74487634,-73.99529885,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,23742,Subscriber,1963,1
843,1/30/16,1/30/16 13:19,1/30/16 13:33,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,453,W 22 St & 8 Ave,40.74475148,-73.99915362,23101,Subscriber,1983,1
1043,1/30/16,1/30/16 13:19,1/30/16 13:36,317,E 6 St & Avenue B,40.72453734,-73.98185424,2000,Front St & Washington St,40.70255088,-73.98940236,19174,Subscriber,1990,1
1099,1/30/16,1/30/16 13:19,1/30/16 13:38,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,17568,Subscriber,1989,1
869,1/30/16,1/30/16 13:26,1/30/16 13:40,412,Forsyth St & Canal St,40.7158155,-73.99422366,391,Clark St & Henry St,40.69760127,-73.99344559,22351,Subscriber,1985,1
383,1/30/16,1/30/16 13:27,1/30/16 13:33,426,West St & Chambers St,40.71754834,-74.01322069,377,6 Ave & Canal St,40.72243797,-74.00566443,15901,Subscriber,1982,1
908,1/30/16,1/30/16 13:31,1/30/16 13:46,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,441,E 52 St & 2 Ave,40.756014,-73.967416,17245,Customer,,0
1038,1/30/16,1/30/16 13:33,1/30/16 13:50,285,Broadway & E 14 St,40.73454567,-73.99074142,296,Division St & Bowery,40.71413089,-73.9970468,19072,Subscriber,1972,1
745,1/30/16,1/30/16 13:39,1/30/16 13:52,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,497,E 17 St & Broadway,40.73704984,-73.99009296,18743,Subscriber,1980,2
524,1/30/16,1/30/16 13:40,1/30/16 13:48,254,W 11 St & 6 Ave,40.73532427,-73.99800419,432,E 7 St & Avenue A,40.72621788,-73.98379855,17956,Subscriber,1981,1
1357,1/30/16,1/30/16 13:40,1/30/16 14:03,285,Broadway & E 14 St,40.73454567,-73.99074142,386,Centre St & Worth St,40.71494807,-74.00234482,14781,Subscriber,1951,1
1238,1/30/16,1/30/16 13:41,1/30/16 14:01,495,W 47 St & 10 Ave,40.76269882,-73.99301222,494,W 26 St & 8 Ave,40.74734825,-73.99723551,19101,Subscriber,1984,1
2142,1/30/16,1/30/16 13:41,1/30/16 14:16,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,296,Division St & Bowery,40.71413089,-73.9970468,15239,Customer,,0
1578,1/30/16,1/30/16 13:41,1/30/16 14:07,444,Broadway & W 24 St,40.7423543,-73.98915076,345,W 13 St & 6 Ave,40.73649403,-73.99704374,22891,Customer,,0
573,1/30/16,1/30/16 13:43,1/30/16 13:53,402,Broadway & E 22 St,40.7403432,-73.98955109,462,W 22 St & 10 Ave,40.74691959,-74.00451887,21192,Subscriber,1962,1
520,1/30/16,1/30/16 13:45,1/30/16 13:54,153,E 40 St & 5 Ave,40.75206231,-73.9816324,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,22242,Customer,,0
1505,1/30/16,1/30/16 13:46,1/30/16 14:11,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,21413,Subscriber,1960,2
374,1/30/16,1/30/16 13:47,1/30/16 13:53,496,E 16 St & 5 Ave,40.73726186,-73.99238967,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,22842,Subscriber,1982,2
115,1/30/16,1/30/16 13:47,1/30/16 13:49,311,Norfolk St & Broome St,40.7172274,-73.98802084,307,Canal St & Rutgers St,40.71427487,-73.98990025,17400,Subscriber,1973,1
555,1/30/16,1/30/16 13:49,1/30/16 13:59,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3158,W 63 St & Broadway,40.77163851,-73.98261428,21981,Subscriber,1975,2
118,1/30/16,1/30/16 13:49,1/30/16 13:51,494,W 26 St & 8 Ave,40.74734825,-73.99723551,521,8 Ave & W 31 St,40.75096735,-73.99444208,17686,Subscriber,1970,1
918,1/30/16,1/30/16 13:54,1/30/16 14:10,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3165,Central Park West & W 72 St,40.77579377,-73.97620574,19097,Subscriber,1941,2
578,1/30/16,1/30/16 13:56,1/30/16 14:05,285,Broadway & E 14 St,40.73454567,-73.99074142,410,Suffolk St & Stanton St,40.72066442,-73.98517977,22819,Subscriber,1991,1
752,1/30/16,1/30/16 13:59,1/30/16 14:12,251,Mott St & Prince St,40.72317958,-73.99480012,439,E 4 St & 2 Ave,40.7262807,-73.98978041,22256,Subscriber,1970,2
336,1/30/16,1/30/16 14:05,1/30/16 14:11,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,147,Greenwich St & Warren St,40.71542197,-74.01121978,22228,Subscriber,1984,1
1261,1/30/16,1/30/16 14:07,1/30/16 14:28,401,Allen St & Rivington St,40.72019576,-73.98997825,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,21985,Subscriber,1984,1
529,1/30/16,1/30/16 14:10,1/30/16 14:18,276,Duane St & Greenwich St,40.71748752,-74.0104554,346,Bank St & Hudson St,40.73652889,-74.00618026,23494,Subscriber,1989,1
